Object_Type,Name,Latitude,Longitude,Altitude
Parking Ticket Machine,Parking on Pulteney St,-34.92578941,138.6056496
Parking Ticket Machine,Parking on Gouger St,-34.93027317,138.5956559
Parking Ticket Machine,Parking on Pirie St,-34.92576481,138.6013566
Parking Ticket Machine,Parking on Pirie St,-34.92563127,138.6010218
Parking Ticket Machine,Parking on Wakefield Rd,-34.92784191,138.6175166
Parking Ticket Machine,Parking on Wakefield Rd,-34.92790717,138.6162123
Parking Ticket Machine,Parking on Wakefield Rd,-34.92772524,138.6160092
Parking Ticket Machine,Parking on Wakefield Rd,-34.92768898,138.6167335
Parking Ticket Machine,Parking on Wakefield Rd,-34.92765181,138.6174762
Parking Ticket Machine,Parking on Hindley St,-34.92343471,138.5927574
Parking Ticket Machine,Parking on Hutt St,-34.92678269,138.6121252
Parking Ticket Machine,Parking on Hutt St,-34.92725004,138.6121611
Parking Ticket Machine,Parking on Hutt St,-34.92557516,138.6120393
Parking Ticket Machine,Parking on Hutt St,-34.92612195,138.6120777
Parking Ticket Machine,Parking on Hindley St; 5 bays avaliable,-34.92348165,138.5887259
Parking Ticket Machine,Parking on Hindley St; 6 bays avaliable,-34.92346136,138.5891014
Parking Ticket Machine,Parking on Hindley St; 6 bays avaliable,-34.92351579,138.5880416
Parking Ticket Machine,Parking on Sir Edwin Smith Ave,-34.91464487,138.5997704
Parking Ticket Machine,Parking on Pitt St; 12 bays avaliable,-34.92794559,138.5972552
Parking Ticket Machine,Parking on Bentham St; 10 bays avaliable,-34.92653493,138.5976465
Parking Ticket Machine,Parking on Gouger St; 9 bays avaliable,-34.93018473,138.5972396
Parking Ticket Machine,Parking on Hutt St,-34.92881101,138.6122826
Parking Ticket Machine,Parking on North Tce Dsc; 5 bays avaliable,-34.92112874,138.6049647
Parking Ticket Machine,Parking on King William Rd Asc; 9 bays avaliable,-34.90986484,138.5979418
Parking Ticket Machine,Parking on Chancery Ln; 10 bays avaliable,-34.92898131,138.6033543
Parking Ticket Machine,Parking on Chancery Ln; 7 bays avaliable,-34.92959837,138.6033889
Parking Ticket Machine,Parking on Pulteney St,-34.93159846,138.6064174
Parking Ticket Machine,Parking on Pulteney St,-34.93211365,138.6064593
Parking Ticket Machine,Parking on Pulteney St,-34.93161615,138.6060423
Parking Ticket Machine,Parking on Pulteney St,-34.93213126,138.606078
Parking Ticket Machine,Parking on King William Rd Dsc; 6 bays avaliable,-34.9100909,138.5980251
Parking Ticket Machine,Parking on Grenfell St; 5 bays avaliable,-34.92376148,138.6095584
Parking Ticket Machine,Parking on East Tce Asc,-34.92344233,138.6107701
Parking Ticket Machine,Parking on Wyatt St; 6 bays avaliable,-34.92453812,138.6038269
Parking Ticket Machine,Parking on Hyde St; 4 bays avaliable,-34.92537693,138.6044452
Parking Ticket Machine,Parking on Franklin St; 5 bays avaliable,-34.92743857,138.5966306
Parking Ticket Machine,Parking on Hindley St,-34.92309514,138.5990725
Parking Ticket Machine,Parking on Frome St,-34.92323973,138.6078452
Parking Ticket Machine,Parking on Rundle St,-34.92253437,138.6102198
Parking Ticket Machine,Parking on Rundle St,-34.92259676,138.6089787
Parking Ticket Machine,Parking on Pirie St; 5 bays avaliable,-34.9253172,138.607686
Parking Ticket Machine,Parking on Frome Rd Asc,-34.91306546,138.6031767
Parking Ticket Machine,Parking on Frome Rd Asc,-34.91223406,138.6024988
Parking Ticket Machine,Parking on Frome Rd Asc,-34.91336298,138.6031079
Parking Ticket Machine,Parking on Frome Rd Asc,-34.9124343,138.6023524
Parking Ticket Machine,Parking on Wright St,-34.93161714,138.5970968
Parking Ticket Machine,Parking on Wright St,-34.93175036,138.5969296
Parking Ticket Machine,Parking on Wright St,-34.93157811,138.5978747
Parking Ticket Machine,Parking on Wright St,-34.93150303,138.5994093
Parking Ticket Machine,Parking on Frome St,-34.92712169,138.6081493
Parking Ticket Machine,Parking on Wright St,-34.93169304,138.5956154
Parking Ticket Machine,Parking on Wright St,-34.931685,138.5982937
Parking Ticket Machine,Parking on Wright St,-34.93163517,138.5991945
Parking Ticket Machine,Parking on Wright St,-34.93154929,138.5984953
Parking Ticket Machine,Parking on Franklin St,-34.92736348,138.5987646
Parking Ticket Machine,Parking on Franklin St,-34.92734324,138.5983928
Parking Ticket Machine,Parking on Wyatt St; 5 bays avaliable,-34.92568907,138.6038014
Parking Ticket Machine,Parking on Franklin St; 6 bays avaliable,-34.92729689,138.5953738
Parking Ticket Machine,Parking on Frome St; 4 bays avaliable,-34.92553327,138.6082572
Parking Ticket Machine,Parking on Frome St; 6 bays avaliable,-34.9257779,138.6080684
Parking Ticket Machine,Parking on Wyatt St,-34.92624104,138.6039518
Parking Ticket Machine,Parking on Sir Edwin Smith Ave,-34.91338037,138.6003267
Parking Ticket Machine,Parking on Hutt St,-34.92909694,138.6119104
Parking Ticket Machine,Parking on Hutt St,-34.9269553,138.6117591
Parking Ticket Machine,Parking on Chancery Ln; 4 bays avaliable,-34.92971693,138.6035258
Parking Ticket Machine,Parking on Chancery Ln; 4 bays avaliable,-34.92890322,138.6034531
Parking Ticket Machine,Parking on Divett Pl; 7 bays avaliable,-34.92739059,138.6036402
