Drinking Fountain,Quench your thirst at Kermode St,-34.91194774,138.5990423
Drinking Fountain,Quench your thirst at Tainmuntilla,-34.91266407,138.6099392
Drinking Fountain,Quench your thirst at Tarntanya Wama,-34.91879572,138.5934864
Drinking Fountain,Quench your thirst at Victoria Park,-34.93301442,138.6178546
Drinking Fountain,Quench your thirst at Mann Tce,-34.9041129,138.6099496
Drinking Fountain,Quench your thirst at Walyu Yarta,-34.93669392,138.5966583
Drinking Fountain,Quench your thirst at Kurangga,-34.93898939,138.6059211
Drinking Fountain,Quench your thirst at Wita Wirra,-34.93531704,138.6091526
Drinking Fountain,Quench your thirst at Golf Links,-34.90987789,138.5842474
Drinking Fountain,Quench your thirst at Bonython Park  -  Tulya Wardli,-34.91601477,138.5827225
Drinking Fountain,Quench your thirst at Karrawirra,-34.92109389,138.6055123
Drinking Fountain,Quench your thirst at Wirrarninthi,-34.93141319,138.5874549
Drinking Fountain,Quench your thirst at Warnpangga,-34.90851584,138.60784
Drinking Fountain,Quench your thirst at Nantu Wama,-34.90588756,138.6012935
Drinking Fountain,Quench your thirst at Ngampa Yarta,-34.90025252,138.5994431
Drinking Fountain,Quench your thirst at Ngampa Yarta,-34.90036813,138.599612
Drinking Fountain,Quench your thirst at Tainmuntilla,-34.91388473,138.6045648
Drinking Fountain,Quench your thirst at Tynte St,-34.90631402,138.5938531
Drinking Fountain,Quench your thirst at Wellington Square,-34.90702252,138.5914863
Drinking Fountain,Quench your thirst at Kantarilla,-34.89900599,138.5952658
Drinking Fountain,Quench your thirst at Whitmore Sq,-34.93315991,138.5942585
Drinking Fountain,Quench your thirst at Whitmore Sq,-34.93274011,138.5942742
Drinking Fountain,Quench your thirst at Bonython Park  -  Tulya Wardli,-34.91710201,138.5801672
Drinking Fountain,Quench your thirst at Wikaparntu Wirra,-34.93977868,138.5861557
Drinking Fountain,Quench your thirst at Narnungga,-34.92026259,138.5799397
Drinking Fountain,Quench your thirst at West - Mirnu Wirra,-34.93788278,138.5889713
Drinking Fountain,Quench your thirst at West - Mirnu Wirra,-34.93650187,138.5908446
Drinking Fountain,Quench your thirst at Walyu Yarta,-34.93622154,138.5986263
Drinking Fountain,Quench your thirst at Tuthangga,-34.93508323,138.6129071
Drinking Fountain,Quench your thirst at Victoria Park,-34.93213604,138.6182981
Drinking Fountain,Quench your thirst at Ityamai-Itpina,-34.92751381,138.617355
Drinking Fountain,Quench your thirst at Rymill Park,-34.92361304,138.6144542
Drinking Fountain,Quench your thirst at East Tce Asc,-34.93215421,138.6174792
Drinking Fountain,Quench your thirst at Victoria Square,-34.92765937,138.6000651
Drinking Fountain,Quench your thirst at Victoria Square,-34.92842753,138.6004631
Drinking Fountain,Quench your thirst at Victoria Square,-34.9284742,138.5995196
Drinking Fountain,Quench your thirst at Rundle Mall,-34.92293253,138.6000835
Drinking Fountain,Quench your thirst at Tuthangga,-34.93663058,138.6179493
Drinking Fountain,Quench your thirst at Rundle Mall,-34.92266557,138.6051149
Drinking Fountain,Quench your thirst at Rundle Mall,-34.9227963,138.6022518
Drinking Fountain,Quench your thirst at Rundle Mall,-34.92279836,138.6022366
Drinking Fountain,Quench your thirst at Liverpool St,-34.92323806,138.590277
Drinking Fountain,Quench your thirst at Hutt St,-34.93202233,138.6124643
Drinking Fountain,Quench your thirst at Ityamai-Itpina,-34.92681,138.6163489
Drinking Fountain,Quench your thirst at Tainmuntilla,-34.9115615,138.6079374
Drinking Fountain,Quench your thirst at Victoria Park,-34.93236944,138.6234414,,,,,,,,,
